fitness_evolution,fidelity_evolution,single_count,two_qubit_count,telegate_count
9919.346649202243,1.0,3,6,2
9919.470361693935,1.0,3,6,2
9919.593884425618,1.0,3,6,2
9919.71721768836,1.0,3,6,2
9919.840361772784,1.0,3,6,2
9919.963316969068,1.0,3,6,2
9920.086083566941,1.0,3,6,2
9920.208661855691,1.0,3,6,2
9920.331052124162,1.0,3,6,2
9920.453254660755,1.0,3,6,2
9920.575269753426,1.0,3,6,2
9920.697097689696,1.0,3,6,2
9920.818738756632,1.0,3,6,2
9920.940193240878,1.0,3,6,2
9921.061461428622,1.0,3,6,2
9921.182543605626,1.0,3,6,2
9921.303440057205,1.0,3,6,2
9921.424151068239,1.0,3,6,2
9921.544676923173,1.0,3,6,2
9921.665017906013,1.0,3,6,2
9921.78517430033,1.0,3,6,2
9921.905146389261,1.0,3,6,2
9922.02493445551,1.0,3,6,2
9922.144538781344,1.0,3,6,2
9922.263959648597,1.0,3,6,2
9922.383197338673,1.0,3,6,2
9922.502252132546,1.0,3,6,2
9922.621124310755,1.0,3,6,2
9922.739814153412,1.0,3,6,2
9922.858321940195,1.0,3,6,2
9922.976647950356,1.0,3,6,2
9923.09479246272,1.0,3,6,2
9923.212755755681,1.0,3,6,2
9923.330538107211,1.0,3,6,2
9923.448139794848,1.0,3,6,2
9923.565561095711,1.0,3,6,2
9923.682802286492,1.0,3,6,2
9923.799863643455,1.0,3,6,2
9923.916745442446,1.0,3,6,2
9924.033447958886,1.0,3,6,2
9924.14997146777,1.0,3,6,2
9924.266316243677,1.0,3,6,2
9924.382482560759,1.0,3,6,2
9924.49847069275,1.0,3,6,2
9924.614280912969,1.0,3,6,2
9924.729913494306,1.0,3,6,2
9924.845368709239,1.0,3,6,2
9924.960646829828,1.0,3,6,2
9925.075748127712,1.0,3,6,2
9925.19067287412,1.0,3,6,2
9925.305421339855,1.0,3,6,2
9925.419993795316,1.0,3,6,2
9925.534390510476,1.0,3,6,2
9925.648611754903,1.0,3,6,2
9925.762657797746,1.0,3,6,2
9925.876528907746,1.0,3,6,2
9925.990225353224,1.0,3,6,2
9926.103747402098,1.0,3,6,2
9926.21709532187,1.0,3,6,2
9926.330269379634,1.0,3,6,2
9926.443269842071,1.0,3,6,2
9926.556096975459,1.0,3,6,2
9926.66875104566,1.0,3,6,2
9926.781232318133,1.0,3,6,2
9926.89354105793,1.0,3,6,2
9927.005677529696,1.0,3,6,2
9927.117641997667,1.0,3,6,2
9927.229434725677,1.0,3,6,2
9927.341055977155,1.0,3,6,2
9927.452506015125,1.0,3,6,2
9927.563785102206,1.0,3,6,2
9927.674893500618,1.0,3,6,2
9927.785831472178,1.0,3,6,2
9927.896599278296,1.0,3,6,2
9928.00719717999,1.0,3,6,2
9928.11762543787,1.0,3,6,2
9928.22788431215,1.0,3,6,2
9928.33797406264,1.0,3,6,2
9928.447894948764,1.0,3,6,2
9928.557647229532,1.0,3,6,2
9928.667231163568,1.0,3,6,2
9928.776647009094,1.0,3,6,2
9928.885895023937,1.0,3,6,2
9928.994975465532,1.0,3,6,2
9929.103888590911,1.0,3,6,2
9929.212634656722,1.0,3,6,2
9929.321213919211,1.0,3,6,2
9929.429626634235,1.0,3,6,2
9929.53787305726,1.0,3,6,2
9929.645953443354,1.0,3,6,2
9929.753868047199,1.0,3,6,2
9929.861617123084,1.0,3,6,2
9929.969200924912,1.0,3,6,2
9930.076619706191,1.0,3,6,2
9930.183873720043,1.0,3,6,2
9930.290963219202,1.0,3,6,2
9930.397888456011,1.0,3,6,2
9930.504649682433,1.0,3,6,2
9930.611247150036,1.0,3,6,2
9930.717681110009,1.0,3,6,2
9930.823951813152,1.0,3,6,2
9930.93005950988,1.0,3,6,2
9931.036004450227,1.0,3,6,2
9931.14178688384,1.0,3,6,2
9931.247407059987,1.0,3,6,2
9931.352865227549,1.0,3,6,2
9931.45816163503,1.0,3,6,2
9931.563296530547,1.0,3,6,2
9931.668270161843,1.0,3,6,2
9931.773082776275,1.0,3,6,2
9931.877734620826,1.0,3,6,2
9931.982225942096,1.0,3,6,2
9932.08655698631,1.0,3,6,2
9932.190727999312,1.0,3,6,2
9932.29473922657,1.0,3,6,2
9932.398590913179,1.0,3,6,2
9932.502283303851,1.0,3,6,2
9932.60581664293,1.0,3,6,2
9932.709191174381,1.0,3,6,2
9932.812407141795,1.0,3,6,2
9932.915464788392,1.0,3,6,2
9933.018364357013,1.0,3,6,2
9933.121106090135,1.0,3,6,2
9933.223690229855,1.0,3,6,2
9933.326117017905,1.0,3,6,2
9933.428386695641,1.0,3,6,2
9933.530499504055,1.0,3,6,2
9933.63245568376,1.0,3,6,2
9933.73425547501,1.0,3,6,2
9933.835899117686,1.0,3,6,2
9933.937386851298,1.0,3,6,2
9934.038718914993,1.0,3,6,2
9934.13989554755,1.0,3,6,2
9934.240916987384,1.0,3,6,2
9934.341783472539,1.0,3,6,2
9934.442495240695,1.0,3,6,2
9934.543052529174,1.0,3,6,2
9934.643455574924,1.0,3,6,2
9934.743704614539,1.0,3,6,2
9934.843799884244,1.0,3,6,2
9934.943741619903,1.0,3,6,2
9935.04353005702,1.0,3,6,2
9935.143165430736,1.0,3,6,2
9935.242647975832,1.0,3,6,2
9935.341977926728,1.0,3,6,2
9935.441155517483,1.0,3,6,2
9935.540180981803,1.0,3,6,2
9935.63905455303,1.0,3,6,2
9935.737776464148,1.0,3,6,2
9935.836346947788,1.0,3,6,2
9935.93476623622,1.0,3,6,2
9936.033034561358,1.0,3,6,2
9936.131152154765,1.0,3,6,2
9936.22911924764,1.0,3,6,2
9936.326936070838,1.0,3,6,2
9936.424602854851,1.0,3,6,2
9936.522119829824,1.0,3,6,2
9936.619487225542,1.0,3,6,2
9936.716705271445,1.0,3,6,2
9936.813774196615,1.0,3,6,2
9936.910694229788,1.0,3,6,2
9937.007465599343,1.0,3,6,2
9937.104088533315,1.0,3,6,2
9937.200563259383,1.0,3,6,2
9937.296890004884,1.0,3,6,2
9937.393068996798,1.0,3,6,2
9937.489100461766,1.0,3,6,2
9937.584984626072,1.0,3,6,2
9937.68072171566,1.0,3,6,2
9937.776311956124,1.0,3,6,2
9937.871755572714,1.0,3,6,2
9937.96705279033,1.0,3,6,2
9938.062203833535,1.0,3,6,2
9938.15720892654,1.0,3,6,2
9938.252068293214,1.0,3,6,2
9938.346782157087,1.0,3,6,2
9938.44135074134,1.0,3,6,2
9938.535774268814,1.0,3,6,2
9938.63005296201,1.0,3,6,2
9938.724187043086,1.0,3,6,2
9938.81817673386,1.0,3,6,2
9938.912022255809,1.0,3,6,2
9939.005723830069,1.0,3,6,2
9939.09928167744,1.0,3,6,2
9939.192696018381,1.0,3,6,2
9939.285967073016,1.0,3,6,2
9939.379095061124,1.0,3,6,2
9939.472080202157,1.0,3,6,2
9939.56492271522,1.0,3,6,2
9939.657622819092,1.0,3,6,2
9939.750180732208,1.0,3,6,2
9939.842596672672,1.0,3,6,2
9939.934870858255,1.0,3,6,2
9940.02700350639,1.0,3,6,2
9940.118994834178,1.0,3,6,2
9940.210845058387,1.0,3,6,2
9940.302554395455,1.0,3,6,2
9940.394123061486,1.0,3,6,2
9940.48555127225,1.0,3,6,2
9940.57683924319,1.0,3,6,2
9940.667987189414,1.0,3,6,2
9940.758995325707,1.0,3,6,2
9940.849863866519,1.0,3,6,2
9940.940593025973,1.0,3,6,2
9941.031183017862,1.0,3,6,2
9941.121634055653,1.0,3,6,2
9941.211946352485,1.0,3,6,2
9941.302120121169,1.0,3,6,2
9941.39215557419,1.0,3,6,2
9941.482052923711,1.0,3,6,2
9941.571812381562,1.0,3,6,2
9941.661434159254,1.0,3,6,2
9941.750918467971,1.0,3,6,2
9941.840265518576,1.0,3,6,2
9941.929475521603,1.0,3,6,2
9942.018548687269,1.0,3,6,2
9942.107485225464,1.0,3,6,2
9942.196285345759,1.0,3,6,2
9942.284949257402,1.0,3,6,2
9942.373477169323,1.0,3,6,2
9942.461869290128,1.0,3,6,2
9942.5501258281,1.0,3,6,2
9942.638246991213,1.0,3,6,2
9942.726232987112,1.0,3,6,2
9942.814084023128,1.0,3,6,2
9942.901800306274,1.0,3,6,2
9942.989382043243,1.0,3,6,2
9943.076829440412,1.0,3,6,2
9943.164142703845,1.0,3,6,2
9943.251322039285,1.0,3,6,2
9943.33836765216,1.0,3,6,2
9943.42527974759,1.0,3,6,2
9943.512058530367,1.0,3,6,2
9943.59870420498,1.0,3,6,2
9943.685216975602,1.0,3,6,2
9943.771597046092,1.0,3,6,2
9943.857844619992,1.0,3,6,2
9943.94395990054,1.0,3,6,2
9944.029943090654,1.0,3,6,2
9944.115794392948,1.0,3,6,2
9944.201514009723,1.0,3,6,2
9944.287102142964,1.0,3,6,2
9944.372558994355,1.0,3,6,2
9944.457884765265,1.0,3,6,2
9944.543079656754,1.0,3,6,2
9944.628143869579,1.0,3,6,2
9944.713077604181,1.0,3,6,2
9944.797881060702,1.0,3,6,2
9944.88255443897,1.0,3,6,2
9944.967097938508,1.0,3,6,2
9945.051511758538,1.0,3,6,2
9945.135796097971,1.0,3,6,2
9945.219951155415,1.0,3,6,2
9945.303977129173,1.0,3,6,2
9945.387874217242,1.0,3,6,2
9945.47164261732,1.0,3,6,2
9945.555282526795,1.0,3,6,2
9945.63879414276,1.0,3,6,2
9945.722177661999,1.0,3,6,2
9945.805433280999,1.0,3,6,2
9945.888561195941,1.0,3,6,2
9945.971561602712,1.0,3,6,2
9946.054434696887,1.0,3,6,2
9946.137180673755,1.0,3,6,2
9946.219799728295,1.0,3,6,2
9946.302292055192,1.0,3,6,2
9946.384657848828,1.0,3,6,2
9946.466897303295,1.0,3,6,2
9946.549010612378,1.0,3,6,2
9946.630997969569,1.0,3,6,2
9946.712859568064,1.0,3,6,2
9946.79459560076,1.0,3,6,2
9946.876206260264,1.0,3,6,2
9946.957691738879,1.0,3,6,2
9947.03905222862,1.0,3,6,2
9947.120287921201,1.0,3,6,2
9947.20139900805,1.0,3,6,2
9947.282385680297,1.0,3,6,2
9947.363248128775,1.0,3,6,2
9947.443986544033,1.0,3,6,2
9947.524601116318,1.0,3,6,2
9947.605092035596,1.0,3,6,2
9947.68545949153,1.0,3,6,2
9947.765703673502,1.0,3,6,2
9947.845824770597,1.0,3,6,2
9947.925822971612,1.0,3,6,2
9948.005698465058,1.0,3,6,2
9948.08545143915,1.0,3,6,2
9948.165082081821,1.0,3,6,2
9948.24459058071,1.0,3,6,2
9948.323977123171,1.0,3,6,2
9948.403241896272,1.0,3,6,2
9948.482385086792,1.0,3,6,2
9948.561406881225,1.0,3,6,2
9948.640307465774,1.0,3,6,2
9948.719087026364,1.0,3,6,2
9948.797745748629,1.0,3,6,2
9948.876283817923,1.0,3,6,2
9948.95470141931,1.0,3,6,2
9949.032998737575,1.0,3,6,2
9949.111175957218,1.0,3,6,2
9949.189233262456,1.0,3,6,2
9949.26717083722,1.0,3,6,2
9949.344988865167,1.0,3,6,2
9949.422687529663,1.0,3,6,2
9949.5002670138,1.0,3,6,2
9949.577727500384,1.0,3,6,2
9949.655069171946,1.0,3,6,2
9949.73229221073,1.0,3,6,2
9949.809396798708,1.0,3,6,2
9949.886383117566,1.0,3,6,2
9949.963251348718,1.0,3,6,2
9950.040001673293,1.0,3,6,2
9950.116634272146,1.0,3,6,2
9950.193149325856,1.0,3,6,2
9950.269547014723,1.0,3,6,2
9950.345827518768,1.0,3,6,2
9950.42199101774,1.0,3,6,2
9950.49803769111,1.0,3,6,2
9950.573967718074,1.0,3,6,2
9950.649781277554,1.0,3,6,2
9950.725478548198,1.0,3,6,2
9950.80105970838,1.0,3,6,2
9950.876524936195,1.0,3,6,2
9950.951874409473,1.0,3,6,2
9951.027108305767,1.0,3,6,2
9951.102226802357,1.0,3,6,2
9951.177230076251,1.0,3,6,2
9951.25211830419,1.0,3,6,2
9951.326891662638,1.0,3,6,2
9951.401550327793,1.0,3,6,2
9951.47609447558,1.0,3,6,2
9951.550524281653,1.0,3,6,2
9951.6248399214,1.0,3,6,2
9951.699041569938,1.0,3,6,2
9951.773129402116,1.0,3,6,2
9951.847103592514,1.0,3,6,2
9951.920964315446,1.0,3,6,2
9951.994711744956,1.0,3,6,2
9952.068346054823,1.0,3,6,2
9952.141867418557,1.0,3,6,2
9952.215276009407,1.0,3,6,2
9952.28857200035,1.0,3,6,2
9952.361755564105,1.0,3,6,2
9952.434826873116,1.0,3,6,2
9952.507786099572,1.0,3,6,2
9952.580633415393,1.0,3,6,2
9952.653368992236,1.0,3,6,2
9952.725993001497,1.0,3,6,2
9952.798505614304,1.0,3,6,2
9952.870907001528,1.0,3,6,2
9952.943197333776,1.0,3,6,2
9953.015376781392,1.0,3,6,2
9953.087445514459,1.0,3,6,2
9953.159403702799,1.0,3,6,2
9953.231251515976,1.0,3,6,2
9953.302989123293,1.0,3,6,2
9953.37461669379,1.0,3,6,2
9953.446134396252,1.0,3,6,2
9953.517542399202,1.0,3,6,2
9953.588840870907,1.0,3,6,2
9953.660029979374,1.0,3,6,2
9953.731109892353,1.0,3,6,2
9953.802080777337,1.0,3,6,2
9953.872942801561,1.0,3,6,2
9953.943696132006,1.0,3,6,2
9954.014340935393,1.0,3,6,2
9954.08487737819,1.0,3,6,2
9954.155305626611,1.0,3,6,2
9954.22562584661,1.0,3,6,2
9954.29583820389,1.0,3,6,2
9954.365942863904,1.0,3,6,2
9954.43593999184,1.0,3,6,2
9954.505829752643,1.0,3,6,2
9954.575612311,1.0,3,6,2
9954.645287831347,1.0,3,6,2
9954.714856477867,1.0,3,6,2
9954.784318414493,1.0,3,6,2
9954.853673804904,1.0,3,6,2
9954.922922812528,1.0,3,6,2
9954.992065600545,1.0,3,6,2
9955.061102331882,1.0,3,6,2
9955.130033169218,1.0,3,6,2
9955.19885827498,1.0,3,6,2
9955.26757781135,1.0,3,6,2
9955.336191940256,1.0,3,6,2
9955.404700823383,1.0,3,6,2
9955.473104622162,1.0,3,6,2
9955.541403497782,1.0,3,6,2
9955.609597611183,1.0,3,6,2
9955.677687123056,1.0,3,6,2
9955.745672193847,1.0,3,6,2
9955.813552983756,1.0,3,6,2
9955.88132965274,1.0,3,6,2
9955.949002360505,1.0,3,6,2
9956.016571266515,1.0,3,6,2
9956.084036529992,1.0,3,6,2
9956.151398309907,1.0,3,6,2
9956.218656764995,1.0,3,6,2
9956.285812053742,1.0,3,6,2
9956.352864334393,1.0,3,6,2
9956.41981376495,1.0,3,6,2
9956.486660503171,1.0,3,6,2
9956.553404706578,1.0,3,6,2
9956.620046532442,1.0,3,6,2
9956.686586137801,1.0,3,6,2
9956.753023679446,1.0,3,6,2
9956.819359313935,1.0,3,6,2
9956.885593197578,1.0,3,6,2
9956.95172548645,1.0,3,6,2
9957.017756336381,1.0,3,6,2
9957.083685902971,1.0,3,6,2
9957.149514341576,1.0,3,6,2
9957.215241807311,1.0,3,6,2
9957.280868455058,1.0,3,6,2
9957.34639443946,1.0,3,6,2
9957.411819914922,1.0,3,6,2
9957.477145035613,1.0,3,6,2
9957.542369955463,1.0,3,6,2
9957.607494828171,1.0,3,6,2
9957.672519807194,1.0,3,6,2
9957.737445045761,1.0,3,6,2
9957.802270696859,1.0,3,6,2
9957.866996913242,1.0,3,6,2
9957.931623847435,1.0,3,6,2
9957.99615165172,1.0,3,6,2
9958.060580478153,1.0,3,6,2
9958.124910478555,1.0,3,6,2
9958.18914180451,1.0,3,6,2
9958.253274607376,1.0,3,6,2
9958.317309038273,1.0,3,6,2
9958.381245248092,1.0,3,6,2
9958.445083387494,1.0,3,6,2
9958.508823606908,1.0,3,6,2
9958.572466056527,1.0,3,6,2
9958.636010886321,1.0,3,6,2
9958.699458246028,1.0,3,6,2
9958.762808285153,1.0,3,6,2
9958.826061152975,1.0,3,6,2
9958.889216998543,1.0,3,6,2
9958.952275970678,1.0,3,6,2
9959.015238217971,1.0,3,6,2
9959.078103888787,1.0,3,6,2
9959.140873131262,1.0,3,6,2
9959.203546093306,1.0,3,6,2
9959.266122922601,1.0,3,6,2
9959.328603766604,1.0,3,6,2
9959.390988772546,1.0,3,6,2
9959.453278087427,1.0,3,6,2
9959.515471858027,1.0,3,6,2
9959.577570230902,1.0,3,6,2
9959.639573352379,1.0,3,6,2
9959.70148136856,1.0,3,6,2
9959.76329442533,1.0,3,6,2
9959.825012668338,1.0,3,6,2
9959.886636243024,1.0,3,6,2
9959.948165294594,1.0,3,6,2
9960.009599968036,1.0,3,6,2
9960.070940408114,1.0,3,6,2
9960.13218675937,1.0,3,6,2
9960.193339166128,1.0,3,6,2
9960.254397772484,1.0,3,6,2
9960.315362722318,1.0,3,6,2
9960.376234159288,1.0,3,6,2
9960.437012226832,1.0,3,6,2
9960.497697068166,1.0,3,6,2
9960.558288826287,1.0,3,6,2
9960.618787643976,1.0,3,6,2
9960.679193663791,1.0,3,6,2
9960.739507028073,1.0,3,6,2
9960.799727878943,1.0,3,6,2
9960.859856358307,1.0,3,6,2
9960.919892607852,1.0,3,6,2
9960.979836769046,1.0,3,6,2
9961.039688983143,1.0,3,6,2
9961.099449391177,1.0,3,6,2
9961.159118133968,1.0,3,6,2
9961.21869535212,1.0,3,6,2
9961.278181186019,1.0,3,6,2
9961.33757577584,1.0,3,6,2
9961.39687926154,1.0,3,6,2
9961.45609178286,1.0,3,6,2
9961.515213479328,1.0,3,6,2
9961.57424449026,1.0,3,6,2
9961.633184954759,1.0,3,6,2
9961.692035011707,1.0,3,6,2
9961.75079479978,1.0,3,6,2
9961.809464457443,1.0,3,6,2
9961.86804412294,1.0,3,6,2
9961.926533934311,1.0,3,6,2
9961.984934029382,1.0,3,6,2
9962.043244545765,1.0,3,6,2
9962.101465620864,1.0,3,6,2
9962.159597391872,1.0,3,6,2
9962.217639995768,1.0,3,6,2
9962.275593569326,1.0,3,6,2
9962.333458249106,1.0,3,6,2
9962.391234171462,1.0,3,6,2
9962.448921472536,1.0,3,6,2
9962.506520288263,1.0,3,6,2
9962.564030754367,1.0,3,6,2
9962.62145300637,1.0,3,6,2
9962.678787179577,1.0,3,6,2
9962.736033409092,1.0,3,6,2
9962.79319182981,1.0,3,6,2
9962.850262576421,1.0,3,6,2
9962.907245783405,1.0,3,6,2
9962.964141585035,1.0,3,6,2
9963.020950115384,1.0,3,6,2
9963.077671508312,1.0,3,6,2
9963.13430589748,1.0,3,6,2
9963.19085341634,1.0,3,6,2
9963.24731419814,1.0,3,6,2
9963.303688375927,1.0,3,6,2
9963.359976082538,1.0,3,6,2
9963.416177450612,1.0,3,6,2
9963.472292612578,1.0,3,6,2
9963.528321700669,1.0,3,6,2
9963.584264846912,1.0,3,6,2
9963.64012218313,1.0,3,6,2
9963.695893840944,1.0,3,6,2
9963.751579951777,1.0,3,6,2
9963.807180646847,1.0,3,6,2
9963.862696057171,1.0,3,6,2
9963.918126313565,1.0,3,6,2
9963.973471546646,1.0,3,6,2
9964.028731886829,1.0,3,6,2
9964.08390746433,1.0,3,6,2
9964.138998409162,1.0,3,6,2
9964.194004851146,1.0,3,6,2
9964.248926919894,1.0,3,6,2
9964.30376474483,1.0,3,6,2
9964.358518455168,1.0,3,6,2
9964.413188179933,1.0,3,6,2
9964.467774047947,1.0,3,6,2
9964.52227618784,1.0,3,6,2
9964.576694728035,1.0,3,6,2
9964.631029796768,1.0,3,6,2
9964.685281522074,1.0,3,6,2
9964.73945003179,1.0,3,6,2
9964.793535453558,1.0,3,6,2
9964.84753791483,1.0,3,6,2
9964.90145754285,1.0,3,6,2
9964.955294464678,1.0,3,6,2
9965.009048807176,1.0,3,6,2
9965.06272069701,1.0,3,6,2
9965.116310260652,1.0,3,6,2
9965.16981762438,1.0,3,6,2
9965.22324291428,1.0,3,6,2
9965.276586256243,1.0,3,6,2
9965.329847775967,1.0,3,6,2
9965.383027598957,1.0,3,6,2
9965.436125850525,1.0,3,6,2
9965.489142655795,1.0,3,6,2
9965.542078139693,1.0,3,6,2
9965.594932426957,1.0,3,6,2
9965.647705642132,1.0,3,6,2
9965.700397909575,1.0,3,6,2
9965.753009353448,1.0,3,6,2
9965.805540097725,1.0,3,6,2
9965.85799026619,1.0,3,6,2
9965.910359982434,1.0,3,6,2
9965.962649369865,1.0,3,6,2
9966.014858551696,1.0,3,6,2
9966.066987650953,1.0,3,6,2
9966.119036790471,1.0,3,6,2
9966.1710060929,1.0,3,6,2
9966.222895680701,1.0,3,6,2
9966.274705676147,1.0,3,6,2
9966.326436201321,1.0,3,6,2
9966.378087378123,1.0,3,6,2
9966.429659328262,1.0,3,6,2
9966.481152173263,1.0,3,6,2
9966.532566034464,1.0,3,6,2
9966.583901033015,1.0,3,6,2
9966.635157289884,1.0,3,6,2
9966.686334925851,1.0,3,6,2
9966.737434061508,1.0,3,6,2
9966.78845481727,1.0,3,6,2
9966.839397313357,1.0,3,6,2
9966.890261669814,1.0,3,6,2
9966.941048006494,1.0,3,6,2
9966.991756443074,1.0,3,6,2
9967.042387099042,1.0,3,6,2
9967.0929400937,1.0,3,6,2
9967.143415546177,1.0,3,6,2
9967.19381357541,1.0,3,6,2
9967.24413430016,1.0,3,6,2
9967.294377838996,1.0,3,6,2
9967.34454431032,1.0,3,6,2
9967.394633832339,1.0,3,6,2
9967.444646523085,1.0,3,6,2
9967.494582500409,1.0,3,6,2
9967.54444188198,1.0,3,6,2
9967.594224785285,1.0,3,6,2
9967.643931327635,1.0,3,6,2
9967.693561626156,1.0,3,6,2
9967.743115797797,1.0,3,6,2
9967.79259395933,1.0,3,6,2
9967.841996227342,1.0,3,6,2
9967.891322718246,1.0,3,6,2
9967.940573548276,1.0,3,6,2
9967.989748833485,1.0,3,6,2
9968.03884868975,1.0,3,6,2
9968.087873232771,1.0,3,6,2
9968.136822578068,1.0,3,6,2
9968.185696840987,1.0,3,6,2
9968.234496136693,1.0,3,6,2
9968.283220580177,1.0,3,6,2
9968.331870286254,1.0,3,6,2
9968.380445369563,1.0,3,6,2
9968.428945944564,1.0,3,6,2
9968.477372125546,1.0,3,6,2
9968.52572402662,1.0,3,6,2
9968.57400176172,1.0,3,6,2
9968.622205444612,1.0,3,6,2
9968.670335188881,1.0,3,6,2
9968.718391107937,1.0,3,6,2
9968.766373315024,1.0,3,6,2
9968.814281923203,1.0,3,6,2
9968.86211704537,1.0,3,6,2
9968.90987879424,1.0,3,6,2
9968.95756728236,1.0,3,6,2
9969.005182622102,1.0,3,6,2
9969.05272492567,1.0,3,6,2
9969.10019430509,1.0,3,6,2
9969.14759087222,1.0,3,6,2
9969.194914738744,1.0,3,6,2
9969.242166016178,1.0,3,6,2
9969.289344815863,1.0,3,6,2
9969.33645124897,1.0,3,6,2
9969.383485426504,1.0,3,6,2
9969.430447459294,1.0,3,6,2
9969.477337458002,1.0,3,6,2
9969.52415553312,1.0,3,6,2
9969.57090179497,1.0,3,6,2
9969.617576353703,1.0,3,6,2
9969.664179319305,1.0,3,6,2
9969.710710801592,1.0,3,6,2
9969.757170910207,1.0,3,6,2
9969.803559754631,1.0,3,6,2
9969.849877444176,1.0,3,6,2
9969.896124087983,1.0,3,6,2
9969.94229979503,1.0,3,6,2
9969.98840467412,1.0,3,6,2
9970.034438833902,1.0,3,6,2
9970.080402382844,1.0,3,6,2
9970.126295429258,1.0,3,6,2
9970.172118081286,1.0,3,6,2
9970.217870446904,1.0,3,6,2
9970.263552633924,1.0,3,6,2
9970.309164749991,1.0,3,6,2
9970.354706902584,1.0,3,6,2
9970.40017919902,1.0,3,6,2
9970.44558174645,1.0,3,6,2
9970.490914651858,1.0,3,6,2
9970.53617802207,1.0,3,6,2
9970.581371963743,1.0,3,6,2
9970.62649658337,1.0,3,6,2
9970.671551987287,1.0,3,6,2
9970.71653828166,1.0,3,6,2
9970.761455572494,1.0,3,6,2
9970.806303965634,1.0,3,6,2
9970.851083566758,1.0,3,6,2
9970.895794481386,1.0,3,6,2
9970.940436814877,1.0,3,6,2
9970.985010672424,1.0,3,6,2
9971.02951615906,1.0,3,6,2
9971.07395337966,1.0,3,6,2
9971.118322438935,1.0,3,6,2
9971.162623441434,1.0,3,6,2
9971.206856491552,1.0,3,6,2
9971.251021693515,1.0,3,6,2
9971.295119151398,1.0,3,6,2
9971.33914896911,1.0,3,6,2
9971.383111250403,1.0,3,6,2
9971.427006098871,1.0,3,6,2
9971.470833617946,1.0,3,6,2
9971.514593910906,1.0,3,6,2
9971.558287080865,1.0,3,6,2
9971.601913230781,1.0,3,6,2
9971.645472463457,1.0,3,6,2
9971.688964881536,1.0,3,6,2
9971.7323905875,1.0,3,6,2
9971.775749683682,1.0,3,6,2
9971.819042272251,1.0,3,6,2
9971.862268455221,1.0,3,6,2
9971.905428334452,1.0,3,6,2
9971.948522011644,1.0,3,6,2
9971.991549588345,1.0,3,6,2
9972.034511165943,1.0,3,6,2
9972.077406845674,1.0,3,6,2
9972.120236728617,1.0,3,6,2
9972.163000915696,1.0,3,6,2
9972.20569950768,1.0,3,6,2
9972.248332605186,1.0,3,6,2
9972.290900308673,1.0,3,6,2
9972.33340271845,1.0,3,6,2
9972.375839934664,1.0,3,6,2
9972.41821205732,1.0,3,6,2
9972.460519186261,1.0,3,6,2
9972.50276142118,1.0,3,6,2
9972.544938861616,1.0,3,6,2
9972.587051606955,1.0,3,6,2
9972.629099756436,1.0,3,6,2
9972.671083409135,1.0,3,6,2
9972.713002663986,1.0,3,6,2
9972.754857619768,1.0,3,6,2
9972.796648375104,1.0,3,6,2
9972.838375028476,1.0,3,6,2
9972.880037678202,1.0,3,6,2
9972.921636422461,1.0,3,6,2
9972.963171359273,1.0,3,6,2
9973.004642586513,1.0,3,6,2
9973.046050201903,1.0,3,6,2
9973.087394303016,1.0,3,6,2
9973.128674987274,1.0,3,6,2
9973.169892351954,1.0,3,6,2
9973.211046494176,1.0,3,6,2
9973.252137510919,1.0,3,6,2
9973.29316549901,1.0,3,6,2
9973.334130555126,1.0,3,6,2
9973.375032775795,1.0,3,6,2
9973.415872257405,1.0,3,6,2
9973.456649096182,1.0,3,6,2
9973.49736338822,1.0,3,6,2
9973.538015229455,1.0,3,6,2
9973.578604715678,1.0,3,6,2
9973.619131942536,1.0,3,6,2
9973.659597005526,1.0,3,6,2
9973.7,1.0,3,6,2
